Name,Address,City,State,Zip Code,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
Subway,317 S Cascade Dr,Springville,NY,14141,US,42.50178,-78.689817,7497.0,46.6,55779.0,31009.0,811.0,10.81766039749233
Subway,84 N Main St,Sherburne,NY,13460,US,42.683888,-75.50159000000001,4279.0,46.1,47143.0,27049.0,560.0,13.087169899509231
YUM Brands,4318 Grand Haven Rd,Muskegon,MI,49441,US,43.173946,-86.220344,35802.0,42.5,48991.0,28975.0,5357.0,14.962851237361042
Subway,2401 State Highway 25 N,Menomonie,WI,54751,US,44.857262,-91.92875500000001,25969.0,29.0,52474.0,25359.0,3552.0,13.677846663329355
Subway,5606 Schroeder Rd,Madison,WI,53711,US,43.04636,-89.476985,49660.0,35.8,77652.0,43379.0,5843.0,11.766008860249698
Subway,140 W Cherry St,Lancaster,WI,53813,US,42.846989,-90.71122,5889.0,38.5,55992.0,27264.0,573.0,9.730005094243506
Subway,919 Fond Du Lac Ave,Kewaskum,WI,53040,US,43.510255,-88.22085899999999,8154.0,42.2,72614.0,34889.0,348.0,4.267844002943341
Subway,6804 Green Bay Rd,Kenosha,WI,53142,US,42.573003,-87.88619399999999,32929.0,39.0,71615.0,33234.0,3161.0,9.59944122202314
Carl's Jr,810 S Grand Ave,Glendora,CA,91740,US,34.1248,-117.87258999999999,26115.0,40.5,82447.0,32701.0,2730.0,10.45376220562895
Carl's Jr,810 S Grand Ave,Glendora,CA,91740,US,34.1248,-117.87258999999999,26115.0,40.5,82447.0,32701.0,2730.0,10.45376220562895
SUBWAY,309 US Highway 101 S,Crescent City,CA,95531,US,41.75281,-124.18705,23470.0,38.1,46282.0,22538.0,4577.0,19.50149126544525
SUBWAY,900 E Washington Blvd,Crescent City,CA,95531,US,41.77449,-124.19004,23470.0,38.1,46282.0,22538.0,4577.0,19.50149126544525
YUM Brands,105 Business Loop W,Jamestown,ND,58401,US,46.898996999999994,-98.707788,17107.0,40.6,56888.0,32799.0,1958.0,11.445607061436839
Jimmy Johns,2540 W Apache Trl,Apache Junction,AZ,85120,US,33.41616,-111.57333999999999,,,,,,
Culver's,551 S Monroe Ave,Mason City,IA,50401,US,43.146876,-93.208309,29033.0,42.7,50722.0,29692.0,3451.0,11.886474012330796
Arby's,164 Warrenton Rd,Fredericksburg,VA,22405,US,38.332845,-77.47855200000001,30950.0,36.3,93389.0,37647.0,1315.0,4.248788368336026
YUM Brands,8 Pearson Blvd,Gardner,MA,1440,US,42.56641,-71.98049,,,,,,
YUM Brands,8 Pearson Blvd,Gardner,MA,1440,US,42.56641,-71.98049,,,,,,
Arby's,219 Western Ave,Augusta,ME,4330,US,44.314556,-69.800117,,,,,,
YUM Brands,35503 21st Ave Sw,Federal Way,WA,98023,US,47.283719,-122.36118700000002,50283.0,36.9,77177.0,33863.0,4277.0,8.505856850227712
Chick-Fil-A,2405 Boundary St,Beaufort,SC,29906,US,32.440815,-80.704213,25149.0,27.3,47391.0,22518.0,4559.0,18.12795737405066
Arby's,1330 George Dieter Dr,El Paso,TX,79936,US,31.72652,-106.3021,112355.0,31.4,54692.0,22857.0,16447.0,14.638422856125674
SUBWAY,300 Rivercrest Blvd,Allen,TX,75002,US,33.112781,-96.659834,70597.0,37.0,101661.0,41474.0,4415.0,6.253806818986643
Chick-Fil-A,5815 Burke Centre Pkwy,Burke,VA,22015,US,38.79826,-77.3171,44852.0,40.1,133286.0,50325.0,1903.0,4.242843128511549
Chick-Fil-A,5815 Burke Centre Pkwy,Burke,VA,22015,US,38.79826,-77.3171,44852.0,40.1,133286.0,50325.0,1903.0,4.242843128511549
Arby's,4400 Chantilly Pl,Chantilly,VA,20151,US,38.887225,-77.445014,23053.0,37.7,124258.0,46391.0,1722.0,7.469743634234156
YUM Brands,845 E Highway 33,Crete,NE,68333,US,40.63169,-96.95244,8565.0,30.8,48235.0,20999.0,1404.0,16.392294220665498
McDonald's,7028 Us 322,Cranberry,PA,16319,US,41.35025,-79.71524000000001,1343.0,46.0,53250.0,30161.0,41.0,3.052866716306776
Chick-Fil-A,5651 Route 42,Blackwood,NJ,8012,US,39.7593,-75.0477,,,,,,
Burger King,1481 Blackwood Clementon Rd,Clementon,NJ,8021,US,39.803435,-75.041519,,,,,,
Burger King,4701 Edgmont Ave,Brookhaven,PA,19015,US,39.875819,-75.393101,16665.0,37.5,60972.0,30462.0,2249.0,13.495349534953496
Burger King,4701 Edgmont Ave,Brookhaven,PA,19015,US,39.875819,-75.393101,16665.0,37.5,60972.0,30462.0,2249.0,13.495349534953496
Burger King,736 S Sterling St,Morganton,NC,28655,US,35.740121,-81.680584,54594.0,43.4,43435.0,23594.0,9698.0,17.763856834084333
Arby's,1022 N Court St,Medina,OH,44256,US,41.154299,-81.862251,62916.0,42.2,78924.0,38406.0,4009.0,6.371988047555471
YUM Brands,320 Brick Blvd,Brick,NJ,8723,US,40.041699,-74.14241899999999,,,,,,
McDonald's,260 Central Ave,Jersey City,NJ,7307,US,40.74369,-74.05073,,,,,,
McDonald's,260 Central Ave,Jersey City,NJ,7307,US,40.74369,-74.05073,,,,,,
YUM Brands,1875 N Highway 66,Catoosa,OK,74015,US,36.18163,-95.7464,8834.0,40.0,57752.0,31067.0,1064.0,12.044374009508717
Arby's,2073 E Market St,Akron,OH,44312,US,41.060732,-81.45437199999999,31064.0,43.1,49665.0,26460.0,2815.0,9.061936646922483
Arby's,1636 W Market St,Akron,OH,44313,US,41.10862,-81.567938,24580.0,41.0,58457.0,39678.0,2098.0,8.53539462978031
Chick-Fil-A,1407 N Whisenant Dr,Duncan,OK,73533,US,34.51997,-97.97508,27582.0,39.0,45467.0,25206.0,4074.0,14.7705025016315
Arby's,1823 S 4th St,Chickasha,OK,73018,US,35.03107,-97.93412,20214.0,38.2,45112.0,25590.0,3482.0,17.225685168694962
Arby's,625 Jonestown Rd,Winston-Salem,NC,27103,US,36.070570000000004,-80.339128,34993.0,36.4,49623.0,31035.0,5856.0,16.734775526533877
YUM Brands,1256 S Stratford Rd,Winston-Salem,NC,27103,US,36.07832,-80.30157,34993.0,36.4,49623.0,31035.0,5856.0,16.734775526533877
YUM Brands,1009 S Park St,Hobart,OK,73651,US,35.02552,-99.09444,3968.0,42.4,36157.0,18702.0,992.0,25.0
Burger King,1240 Winchester Ave,Ashland,KY,41101,US,38.480759,-82.643564,18594.0,38.4,38256.0,25274.0,4725.0,25.411423039690224
Culver's,605 N Lincoln Rd,Escanaba,MI,49829,US,45.75263107,-87.07803212,16943.0,46.1,39167.0,24463.0,2763.0,16.307619665938734
YUM Brands,2501 Locust St,Quincy,IL,62301,US,39.950441999999995,-91.375849,32078.0,38.2,40634.0,25456.0,5589.0,17.42315605711079
YUM Brands,20 Columbia Ave E,Battle Creek,MI,49015,US,42.298590000000004,-85.19870999999999,26950.0,38.7,53208.0,30008.0,3836.0,14.233766233766234
Burger King,2300 W Cumberland St,Dunn,NC,28334,US,35.32098,-78.63589,24780.0,42.0,36751.0,23040.0,6009.0,24.249394673123486
McDonald's,180 Veterans Blvd,Bryson City,NC,28713,US,35.42326,-83.44696,8704.0,46.5,35963.0,20074.0,1345.0,15.452665441176471
Burger King,2433 Lewisville Clemmons Rd,Clemmons,NC,27012,US,36.032338,-80.38300799999999,27478.0,44.7,80045.0,38040.0,1580.0,5.750054589125846
McDonald's,124 4th St Sw,Devils Lake,ND,58301,US,48.105495,-98.866309,10256.0,40.3,56650.0,34226.0,1171.0,11.41770670826833
SONIC Drive-In,901 Smoky Park Hwy,Candler,NC,28715,US,35.54718,-82.65563,26318.0,43.1,53594.0,29401.0,3319.0,12.611140664184209
YUM Brands,250 Nc Highway 9,Black Mountain,NC,28711,US,35.613953,-82.31891999999999,13398.0,48.9,45329.0,26938.0,880.0,6.568144499178982
YUM Brands,510 Nc Highway 9,Black Mountain,NC,28711,US,35.610166,-82.31876,13398.0,48.9,45329.0,26938.0,880.0,6.568144499178982
YUM Brands,25 New Clyde Hwy,Canton,NC,28716,US,35.532616,-82.85334,17807.0,42.6,49018.0,25650.0,2681.0,15.055876902341776
Subway,1861 Roanoke Rd,LaGrange,GA,30240,US,33.033049,-85.071589,29114.0,36.0,44422.0,23850.0,5693.0,19.55416638043553
Subway,8103 Tara Blvd,Jonesboro,GA,30236,US,33.533212,-84.364175,49694.0,33.0,50906.0,22769.0,9560.0,19.237734937819454
Subway,5000 Talmadge Dr,Clarkesville,GA,30523,US,34.647431,-83.450274,12230.0,49.0,51193.0,29500.0,1201.0,9.82011447260834
Subway,197 S Main St,Hiawassee,GA,30546,US,34.945653,-83.753249,6969.0,57.7,46590.0,27552.0,909.0,13.043478260869565
Subway,4104 Windsor Spring Rd,Hephzibah,GA,30815,US,33.334539,-82.095437,40347.0,37.6,51071.0,22499.0,6537.0,16.2019481002305
Arby's,1511 Yadkinville Rd,Mocksville,NC,27028,US,35.919872999999995,-80.58688599999999,26044.0,43.7,48167.0,24192.0,4497.0,17.2669328828137
Arby's,2216 E Main St,Lincolnton,NC,28092,US,35.478635,-81.218719,39710.0,41.7,47971.0,23317.0,7532.0,18.967514479979855
Arby's,2216 E Main St,Lincolnton,NC,28092,US,35.478635,-81.218719,39710.0,41.7,47971.0,23317.0,7532.0,18.967514479979855
Arby's,3009 Fayetteville Rd,Lumberton,NC,28358,US,34.640502000000005,-79.00121,38760.0,35.6,37858.0,19862.0,10467.0,27.0046439628483
Arby's,1015 S Main Street,Kernersville,NC,27284,US,36.107735,-80.097241,54413.0,42.7,61071.0,31974.0,6184.0,11.364931174535498
Arby's,1000 Truckstop Road,Kenly,NC,27542,US,35.582981,-78.147855,9953.0,38.8,46332.0,22698.0,1896.0,19.049532804179645
Arby's,311 Blowing Rock Blvd,Lenoir,NC,28645,US,35.919487,-81.525067,46604.0,44.0,38697.0,21486.0,8246.0,17.693760192258175
Arby's,1808 Nc Highway 67,Jonesville,NC,28642,US,36.23867,-80.813148,5890.0,41.6,38750.0,20504.0,1305.0,22.156196943972834
Arby's,2217 Martin Luther King Dr,Greensboro,NC,27406,US,36.042836,-79.772959,63465.0,35.7,41097.0,22510.0,14973.0,23.592531316473647
Arby's,1845 Us Highway 70 SE,Hickory,NC,28602,US,35.70752,-81.30629300000001,29105.0,39.2,47493.0,23994.0,4340.0,14.911527228998454
Arby's,806 S Main St,Graham,NC,27253,US,36.057534999999994,-79.399621,30544.0,41.7,44902.0,27263.0,5421.0,17.748166579360923
Arby's,806 S Main St,Graham,NC,27253,US,36.057534999999994,-79.399621,30544.0,41.7,44902.0,27263.0,5421.0,17.748166579360923
Subway,2300 S Douglas Hwy,Gillette,WY,82718,US,44.270759000000005,-105.49391499999999,26340.0,32.4,84755.0,34024.0,3098.0,11.76157934700076
Dunkin' Donuts,2477 S Archer Ave,Chicago,IL,60616,US,41.847406,-87.646034,54464.0,36.8,45997.0,32794.0,13106.0,24.063601645123384
Dunkin' Donuts,201 N Clark St,Chicago,IL,60601,US,41.885701,-87.630961,14675.0,34.9,103243.0,92125.0,1183.0,8.061328790459966
Dunkin' Donuts,220 W Washington St,Chicago,IL,60606,US,41.883210999999996,-87.634457,3101.0,37.2,131477.0,132765.0,237.0,7.642695904546921
Dunkin' Donuts,1411 E 53rd St,Chicago,IL,60615,US,41.799101,-87.591134,41563.0,33.8,44111.0,38519.0,10097.0,24.293241585063637
Dunkin' Donuts,1244 N Ashland Ave,Chicago,IL,60622,US,41.90498,-87.667919,52793.0,31.7,93988.0,59459.0,6614.0,12.528176083950523
Dunkin' Donuts,100 W Randolph St,Chicago,IL,60601,US,41.885271,-87.63164300000001,14675.0,34.9,103243.0,92125.0,1183.0,8.061328790459966
Dunkin' Donuts,8753 S Stony Island Ave,Chicago,IL,60617,US,41.735969,-87.585197,82534.0,37.0,40265.0,19773.0,19210.0,23.275256258026996
Subway,101 Clearview Cir,Butler,PA,16001,US,40.900311,-79.907738,39011.0,46.5,55533.0,30406.0,4910.0,12.586193637691933
Subway,450 Schoolhouse Rd,Johnstown,PA,15904,US,40.269558,-78.837952,15812.0,45.0,56828.0,28804.0,1177.0,7.443713635213761
Hardees,301 Linwood Dr,Paragould,AR,72450,US,36.054027000000005,-90.50516,38692.0,37.5,47074.0,22911.0,6317.0,16.3263723767187
Hardees,1111 Highway 62 65 N,Harrison,AR,72601,US,36.242613,-93.10715400000001,30460.0,39.4,44220.0,24295.0,4423.0,14.520682862770848
Hardees,2985 N College Ave,Fayetteville,AR,72703,US,36.106276,-94.14632900000001,32352.0,31.8,42482.0,35563.0,6789.0,20.98479228486647
Hardees,100 Creech Rd,Blythewood,SC,29016,US,34.214152,-80.980399,21259.0,40.1,84733.0,34225.0,1411.0,6.637188955266005
Hardees,1617 N George St,York,PA,17404,US,39.984772,-76.735218,35414.0,37.3,60832.0,30282.0,4200.0,11.859716496300898
Hardees,517 W Main St,Uniontown,PA,15401,US,39.909589000000004,-79.743996,31482.0,44.5,41927.0,28221.0,5191.0,16.488787243504223
Hardees,16395 Lincoln Hwy,Breezewood,PA,15533,US,39.999421000000005,-78.24042800000001,1492.0,40.1,41813.0,26820.0,109.0,7.305630026809651
Hardees,16395 Lincoln Hwy,Breezewood,PA,15533,US,39.999421000000005,-78.24042800000001,1492.0,40.1,41813.0,26820.0,109.0,7.305630026809651
Hardees,625 Lincoln Way E,Chambersburg,PA,17201,US,39.934121000000005,-77.649992,25835.0,38.8,50426.0,27915.0,4045.0,15.657054383588155
Hardees,2242 S Limestone St,Springfield,OH,45505,US,39.895261,-83.811262,19919.0,38.5,32980.0,19355.0,5452.0,27.370851950399118
Hardees,13023 Us Highway 35 NW,Jeffersonville,OH,43128,US,39.621311,-83.612336,2558.0,37.5,50345.0,21510.0,507.0,19.82017200938233
Subway,224 Lancaster Pike,Circleville,OH,43113,US,39.59953,-82.93085500000001,24341.0,42.1,52396.0,25826.0,3938.0,16.178464319460993
Subway,2102 Lincoln Way E,Massillon,OH,44646,US,40.798609,-81.495046,46749.0,43.2,54946.0,30161.0,5470.0,11.700785043530344
Subway,2133 Needmore Rd,Dayton,OH,45414,US,39.819997,-84.19481999999999,20403.0,41.4,41316.0,27276.0,4106.0,20.124491496348575
Subway,2031 W 25th St,Cleveland,OH,44113,US,41.483808,-81.703064,20358.0,31.8,50293.0,37560.0,5252.0,25.798212005108557
Subway,1865 N 21st St,Newark,OH,43055,US,40.098418,-82.42445500000001,61904.0,39.1,46030.0,25232.0,10663.0,17.225058154561903
Subway,1855 Lockbourne Rd,Columbus,OH,43207,US,39.927439,-82.965358,47265.0,36.8,43839.0,21048.0,10901.0,23.063577700200995
Subway,1800 Euclid Ave,Cleveland,OH,44115,US,41.500737,-81.678333,8284.0,25.6,12800.0,17914.0,4995.0,60.296957991308545
Subway,1710 Southgate Pkwy,Cambridge,OH,43725,US,40.007765,-81.577761,19592.0,42.6,39859.0,23494.0,4730.0,24.142507145773784
Subway,1710 Southgate Pkwy,Cambridge,OH,43725,US,40.007765,-81.577761,19592.0,42.6,39859.0,23494.0,4730.0,24.142507145773784
Subway,2050 N Mall Dr,Alexandria,LA,71301,US,31.277221,-92.45182700000001,23293.0,36.2,33570.0,22367.0,6714.0,28.824110247713904
Subway,7162 Highway 1,Mansura,LA,71350,US,31.095575,-92.059438,4038.0,43.2,31766.0,22702.0,930.0,23.031203566121842
Subway,701 E California Ave,Ruston,LA,71270,US,32.523493,-92.62866700000001,31045.0,27.9,33114.0,23123.0,10456.0,33.68014172974714
Jack In The Box,3111 E Chapman Ave,Orange,CA,92869,US,33.788121999999994,-117.82036200000002,36913.0,39.4,102536.0,42140.0,2676.0,7.249478503508249
Jack In The Box,3002 Ming Ave,Bakersfield,CA,93304,US,35.339883,-119.035519,49976.0,29.3,38102.0,16304.0,15487.0,30.98887465983672
Jack In The Box,2867 Highland Ave,Selma,CA,93662,US,36.574708,-119.628725,30922.0,30.6,42305.0,17473.0,7722.0,24.97251148049932
Jack In The Box,2793 W Ball Rd,Anaheim,CA,92804,US,33.817771,-117.984352,88749.0,34.6,61611.0,23692.0,12426.0,14.001284521515736
Jack In The Box,2775 S Reservoir St,Pomona,CA,91766,US,34.023685,-117.73200200000001,72332.0,31.2,55785.0,19179.0,13726.0,18.97638666150528
Jack In The Box,2701 E Cesar E Chavez Ave,Los Angeles,CA,90033,US,34.045259,-118.203744,47583.0,31.1,35548.0,14851.0,14854.0,31.217031292688564
Jack In The Box,2701 E Cesar E Chavez Ave,Los Angeles,CA,90033,US,34.045259,-118.203744,47583.0,31.1,35548.0,14851.0,14854.0,31.217031292688564
Jack In The Box,221 Central Ave N,Kent,WA,98032,US,47.382674,-122.23109099999999,38016.0,32.2,59717.0,28382.0,5118.0,13.462752525252526
Jack In The Box,221 Central Ave N,Kent,WA,98032,US,47.382674,-122.23109099999999,38016.0,32.2,59717.0,28382.0,5118.0,13.462752525252526
Jack In The Box,8520 Evergreen Way,Everett,WA,98208,US,47.920706,-122.22995,57306.0,36.5,87021.0,36345.0,3916.0,6.833490384950965
Jack In The Box,1515 132nd St SE,Everett,WA,98208,US,47.878605,-122.211698,57306.0,36.5,87021.0,36345.0,3916.0,6.833490384950965
Jack In The Box,1810 S 272nd St,Seattle,WA,98198,US,47.357964,-122.31043500000001,38089.0,38.2,63284.0,32378.0,5068.0,13.305678804904304
Jack In The Box,330 Cartwright St,Goodlettsville,TN,37072,US,36.326046999999996,-86.70745,32033.0,41.7,64093.0,32536.0,4401.0,13.738956700902195
Jack In The Box,330 Cartwright St,Goodlettsville,TN,37072,US,36.326046999999996,-86.70745,32033.0,41.7,64093.0,32536.0,4401.0,13.738956700902195
Jack In The Box,5656 Old Hickory Blvd,Hermitage,TN,37076,US,36.174305,-86.601578,38957.0,36.5,62179.0,32904.0,3859.0,9.905793567266473
Jack In The Box,650 Gallatin Pike S,Madison,TN,37115,US,36.256142,-86.71438,40484.0,36.0,43521.0,23643.0,6429.0,15.880347791720185
Jack In The Box,201 S Highway 78,Wylie,TX,75098,US,33.011125,-96.540686,56764.0,33.9,93511.0,32776.0,3543.0,6.241632020294553
Jack In The Box,2002 Clear Lake Rd,Weatherford,TX,76086,US,32.73738,-97.766563,23383.0,35.1,59253.0,26163.0,2311.0,9.883248513877604
Chick-Fil-A,12501 N Mo Pac Expy,Austin,TX,78727,US,30.418206,-97.704414,29509.0,37.0,78542.0,43943.0,1910.0,6.4726015791792335
Chick-Fil-A,902 W Mcdermott Dr,Allen,TX,75013,US,33.101734,-96.683104,40675.0,37.7,129627.0,53457.0,1438.0,3.535341118623233
Chick-Fil-A,3811 S Cooper St,Arlington,TX,76015,US,32.68012,-97.129091,16253.0,35.5,55644.0,28388.0,2569.0,15.806312680735864
Chick-Fil-A,3811 S Cooper St,Arlington,TX,76015,US,32.68012,-97.129091,16253.0,35.5,55644.0,28388.0,2569.0,15.806312680735864
Chick-Fil-A,4700 S Cooper St,Arlington,TX,76017,US,32.670056,-97.135188,47355.0,36.2,70871.0,32927.0,4430.0,9.354872769506915
Chick-Fil-A,2000 Gallatin Pike N,Madison,TN,37115,US,36.302645,-86.694854,40484.0,36.0,43521.0,23643.0,6429.0,15.880347791720185
Chick-Fil-A,6564 Clinton Hwy,Knoxville,TN,37912,US,36.007399,-84.013858,22815.0,33.2,36288.0,21572.0,4872.0,21.354372123602893
Chick-Fil-A,800 S Gay St,Knoxville,TN,37929,US,35.962623,-83.91667199999999,,,,,,
Chick-Fil-A,1205 E Stone Dr,Kingsport,TN,37660,US,36.55093,-82.528571,39062.0,44.2,36565.0,25972.0,8067.0,20.651784342839587
Chick-Fil-A,2101 Fort Henry Dr,Kingsport,TN,37664,US,36.5285,-82.519757,26838.0,45.6,48298.0,29681.0,3577.0,13.32811684924361
Chick-Fil-A,10916 Parkside Dr,Knoxville,TN,37934,US,35.902794,-84.147835,,,,,,
Chick-Fil-A,3063 Mallory Ln,Franklin,TN,37067,US,35.94416,-86.820688,29595.0,37.5,106492.0,53352.0,1311.0,4.429802331474911
Chick-Fil-A,305 Old Lebanon Dirt Rd,Hermitage,TN,37076,US,36.191323,-86.614614,38957.0,36.5,62179.0,32904.0,3859.0,9.905793567266473
Chick-Fil-A,1804 Gunbarrel Rd,Chattanooga,TN,37421,US,35.023794,-85.15864,50927.0,39.8,60268.0,32780.0,4696.0,9.221041883480275
Chick-Fil-A,5560 Sunset Blvd,Lexington,SC,29072,US,33.995546000000004,-81.224659,60081.0,37.9,81286.0,37803.0,4223.0,7.02884439340224
Chick-Fil-A,1379 W Wade Hampton Blvd,Greer,SC,29650,US,34.93929,-82.266398,34886.0,39.8,74597.0,37179.0,2479.0,7.106002407842688
Chick-Fil-A,901 9th St,Lancaster,SC,29720,US,34.708915000000005,-80.77843299999999,47797.0,41.1,40823.0,25046.0,8738.0,18.281482101387116
Subway,301 Cumberland Hwy,Berlin,PA,15530,US,39.917146,-78.95280699999999,5179.0,46.2,51563.0,25572.0,688.0,13.284417841282101
Subway,198 Grant St,Meyersdale,PA,15552,US,39.813648,-79.025995,5899.0,43.7,45912.0,23989.0,1007.0,17.07068994744872
Subway,175 E Pike St,Canonsburg,PA,15317,US,40.259833,-80.18138499999999,38561.0,43.7,86631.0,43717.0,1680.0,4.356733487202096
Subway,113 Roberts Rd,Grindstone,PA,15442,US,40.012608,-79.864528,1910.0,41.8,40326.0,23210.0,319.0,16.701570680628272
Jack In The Box,4210 Crenshaw Blvd,Los Angeles,CA,90008,US,34.007965000000006,-118.334799,31739.0,42.9,39907.0,31172.0,6926.0,21.821733513973346
Jack In The Box,40771 Village Dr,Big Bear Lake,CA,92315,US,34.239609,-116.91243200000001,5234.0,45.2,51083.0,33110.0,892.0,17.04241497898357
Jack In The Box,3980 E Ocean Blvd,Long Beach,CA,90803,US,33.759626000000004,-118.146308,32389.0,44.3,87870.0,66068.0,2856.0,8.817808515236655
Jack In The Box,3981 Tyler St,Riverside,CA,92503,US,33.914832000000004,-117.46321,94512.0,33.1,66579.0,24161.0,11942.0,12.635432537667175
Jack In The Box,39878 Los Alamos Rd,Murrieta,CA,92562,US,33.570717,-117.18368600000001,64116.0,36.9,89002.0,35853.0,4579.0,7.1417430906482
Jack In The Box,3886 Chicago Ave,Riverside,CA,92507,US,33.973295,-117.347342,57886.0,26.5,48872.0,20230.0,13090.0,22.61341256953322
Jack In The Box,36848 Fremont Blvd,Fremont,CA,94536,US,37.561644,-122.012748,73855.0,37.3,116609.0,46643.0,4622.0,6.258208652088552
Jack In The Box,3504 Firestone Blvd,South Gate,CA,90280,US,33.953903000000004,-118.205853,95103.0,31.6,50246.0,17174.0,17809.0,18.726012849226628
Jack In The Box,3450 La Sierra Ave,Riverside,CA,92503,US,33.897877,-117.472229,94512.0,33.1,66579.0,24161.0,11942.0,12.635432537667175
Jack In The Box,3399 E Pacific Coast Hwy,Signal Hill,CA,90755,US,33.790124,-118.152193,11555.0,36.8,75461.0,37498.0,1563.0,13.526611856339247
Jack In The Box,3188 Baldwin Park Blvd,Baldwin Park,CA,91706,US,34.070961,-117.977852,77342.0,34.2,62161.0,18853.0,10739.0,13.885081844276073
Subway,120 S Rodeo Dr,Comanche,OK,73529,US,34.368761,-97.96419200000001,5440.0,40.6,42946.0,22959.0,666.0,12.242647058823529
Subway,109 W Main St,Davis,OK,73030,US,34.503655,-97.122739,4362.0,37.4,51034.0,23711.0,603.0,13.823933975240715
Subway,109 W Ray Fine Blvd,Roland,OK,74954,US,35.405023,-94.513263,5194.0,36.4,39911.0,20454.0,1050.0,20.21563342318059
Subway,107 S Denver St,Spiro,OK,74959,US,35.24096,-94.625805,7150.0,40.3,45411.0,21338.0,1324.0,18.517482517482517
Jack In The Box,9825 Burnet Rd,Austin,TX,78758,US,30.382939,-97.723646,47470.0,32.4,53547.0,30082.0,8625.0,18.169370128502212
Jack In The Box,110 E William Cannon Dr,Austin,TX,78745,US,30.193096999999998,-97.777699,62771.0,35.3,62265.0,34654.0,7515.0,11.972089022000606
Jack In The Box,110 E William Cannon Dr,Austin,TX,78745,US,30.193096999999998,-97.777699,62771.0,35.3,62265.0,34654.0,7515.0,11.972089022000606
Jack In The Box,6419 Airport Blvd,Austin,TX,78752,US,30.329334999999997,-97.715475,21324.0,31.0,45644.0,26276.0,4868.0,22.828737572688052
Jack In The Box,1807 E Park Row Dr,Arlington,TX,76010,US,32.721092,-97.08234399999999,57668.0,27.3,36461.0,15308.0,16921.0,29.342096136505514
Jack In The Box,521 N Watson Rd,Arlington,TX,76011,US,32.748458,-97.063449,22640.0,30.5,37159.0,23068.0,6158.0,27.199646643109542
Jack In The Box,753 W Lamar Blvd,Arlington,TX,76012,US,32.760692999999996,-97.114956,26919.0,41.0,61214.0,34056.0,5074.0,18.849140012630485
YUM Brands,2215 W Gentry Pkwy,Tyler,TX,75702,US,32.366732,-95.32554,27766.0,29.6,33066.0,14620.0,8510.0,30.648995173953757
Jack In The Box,615 S Gordon St,Alvin,TX,77511,US,29.419228000000004,-95.243666,46869.0,35.2,61446.0,27226.0,6378.0,13.608141842155796
Subway,911 Highway 278 E,Amory,MS,38821,US,33.981563,-88.475848,13133.0,39.6,48132.0,24467.0,2017.0,15.358257823802635
Subway,620 S State St,Clarksdale,MS,38614,US,34.192695,-90.56989899999999,18370.0,33.9,31733.0,17909.0,5839.0,31.785519869352203
Subway,507 E Russell St,Calhoun City,MS,38916,US,33.854442999999996,-89.323835,5116.0,38.8,33125.0,17719.0,1546.0,30.218921032056294
Subway,500 John R Junkin Dr,Natchez,MS,39120,US,31.538790999999996,-91.396388,31239.0,41.2,29206.0,18114.0,9914.0,31.735971061813757
Subway,340 Highway 43 S,Pelahatchie,MS,39145,US,32.294165,-89.804231,4634.0,42.3,58047.0,30688.0,498.0,10.74665515753129
Subway,3710 W 4th St,Hattiesburg,MS,39401,US,31.334809000000003,-89.344316,42522.0,31.1,33118.0,20064.0,13757.0,32.35266450308076
Jack In The Box,150 Dorset Dr,Dixon,CA,95620,US,38.469586,-121.82293100000001,21854.0,34.5,78079.0,29336.0,2509.0,11.480735792074677
Jack In The Box,1465 S Mission Rd,Fallbrook,CA,92028,US,33.366759,-117.250107,49380.0,40.4,69620.0,33261.0,5735.0,11.614013770757392
Jack In The Box,14485 Foothill Blvd,Fontana,CA,92335,US,34.106308,-117.489061,99284.0,29.0,50730.0,16138.0,19875.0,20.01833125176262
Jack In The Box,1450 W Campbell Ave,Campbell,CA,95008,US,37.285786,-121.975792,46513.0,40.0,115453.0,57933.0,3073.0,6.606755100724529
Jack In The Box,1401 N Mcdowell Blvd,Petaluma,CA,94954,US,38.275249,-122.668599,38414.0,40.8,90911.0,40619.0,3170.0,8.252199718852502
Jack In The Box,13510 S Western Ave,Gardena,CA,90249,US,33.908871000000005,-118.3088,26587.0,40.5,59778.0,27475.0,3409.0,12.822055891977282
Jack In The Box,1335 S Soto St,Los Angeles,CA,90023,US,34.025354,-118.220207,46780.0,32.0,41308.0,14157.0,11808.0,25.241556220607098
Jack In The Box,130 Cochran St,Simi Valley,CA,93065,US,34.281258,-118.794251,72061.0,40.0,98946.0,42269.0,4239.0,5.882516201551463
Jack In The Box,12603 Norwalk Blvd,Norwalk,CA,90650,US,33.916725,-118.072677,105886.0,35.4,66453.0,22076.0,13411.0,12.6655081880513
Jack In The Box,126 N Azusa Ave,Azusa,CA,91702,US,34.122475,-117.907349,62348.0,30.3,62514.0,20939.0,7817.0,12.537691666132034
Jack In The Box,1243 N Highland Ave,Los Angeles,CA,90038,US,34.093838,-118.33892800000001,27660.0,33.8,39984.0,26001.0,7315.0,26.446131597975416
Jack In The Box,12403 Washington Pl,Los Angeles,CA,90066,US,33.999569,-118.430756,59394.0,37.8,79088.0,48514.0,6053.0,10.19126511095397
