Name,Address,City,State,Zip Code,Country,Latitude,Longitude
Chipotle Mexican Grill,9881 Maple Grove Pkwy N Maple Grove,Grove,Minnesota,55369,US,45.13359668,-93.47686957
Chipotle Mexican Grill,2303 White Bear Ave N Ste H,Maplewood,Minnesota,55109,US,45.0104019,-93.0238813
Chipotle Mexican Grill,3095 White Bear Ave N Unit 1,Maplewood,Minnesota,55109,US,45.03555497,-93.01952872
Chipotle Mexican Grill,1040 Nicollet Mall Minneapolis   ,Minneapolis,Minnesota,55403,US,44.97364847,-93.27538079
Chipotle Mexican Grill,200 S. Sixth St Ste 100 Minneapolis,Minneapolis,Minnesota,55402,US,44.9771056,-93.2677017
Chipotle Mexican Grill,225 E Hennepin Ave Minneapolis  ,Minneapolis,Minnesota,55414,US,44.98803238,-93.25693291
Chipotle Mexican Grill,229 Cedar Ave S Minneapolis  ,Minneapolis,Minnesota,55454,US,44.97285733,-93.24767683
Chipotle Mexican Grill,2600 Hennepin Ave Minneapolis   ,Minneapolis,Minnesota,55408,US,44.95535181,-93.29721966
Chipotle Mexican Grill,2701 39th Ave NE Ste E128 Minneapolis,Minneapolis,Minnesota,55421,US,45.0387921,-93.2201568
Chipotle Mexican Grill,3040 Excelsior Blvd Ste 104 Minneapolis ,Minneapolis,Minnesota,55416,US,44.9474206,-93.3212314
Chipotle Mexican Grill,50 S 6th St Ste 240 Minneapolis,Minneapolis,Minnesota,55402,US,44.97838404,-93.27192157
Chipotle Mexican Grill,800 Washington Ave SE Minneapolis  ,Minneapolis,Minnesota,55414,US,44.9734288,-93.2269503
Chipotle Mexican Grill,10995 Red Circle Dr Minnetonka  ,Minnetonka,Minnesota,55343,US,44.89377503,-93.41965436
Chipotle Mexican Grill,12509 Wayzata Blvd Ste 1305 Minnetonka ,Minnetonka,Minnesota,55305,US,44.96732781,-93.43799032
Chipotle Mexican Grill,4717 County Road 101 Minnetonka  ,Minnetonka,Minnesota,55345,US,44.91804001,-93.50243178
Chipotle Mexican Grill,13315 60th St N Oak Park Heights,Heights,Minnesota,55082,US,45.0356191,-92.83744055
Chipotle Mexican Grill,3425 Vicksburg Ln N Ste 100 Plymouth,Plymouth,Minnesota,55447,US,45.020568,-93.48255654
Chipotle Mexican Grill,1830 E 66th St Richfield  ,Richfield,Minnesota,55423,US,44.88395818,-93.2485156
Chipotle Mexican Grill,7644 Lyndale Ave S Ste 200 Richfield,Richfield,Minnesota,55423,US,44.86401479,-93.28887552
Chipotle Mexican Grill,1201 Broadway Ave S Ste 60 Rochester,Rochester,Minnesota,55904,US,44.004922,-92.465099
Chipotle Mexican Grill,3780 Marketplace Dr NW Ste 100 Rochester,Rochester,Minnesota,55901,US,44.0627528,-92.50005498
Chipotle Mexican Grill,13590 Northdale Blvd Ste 300 Rogers ,Rogers,Minnesota,55374,US,45.20067478,-93.55394364
Chipotle Mexican Grill,3390 150th St W Rosemount  ,Rosemount,Minnesota,55068,US,44.73125843,-93.13323361
Chipotle Mexican Grill,2720 Lincoln Dr Roseville   ,Roseville,Minnesota,55113,US,45.0231874,-93.1677619
Chipotle Mexican Grill,860 Rosedale Shopping Ctr Ste 1020 Roseville,Roseville,Minnesota,55113,US,45.01258217,-93.17024667
Chipotle Mexican Grill,211 5th Ave S Ste 100 Saint,Cloud,Minnesota,56301,US,45.55865038,-94.15651312
Chipotle Mexican Grill,3959 2nd St S Ste 205 Saint,Cloud,Minnesota,56301,US,45.55138657,-94.20620861
Chipotle Mexican Grill,2082 Ford Pkwy Saint Paul  ,Paul,Minnesota,55116,US,44.91745241,-93.18851835
Chipotle Mexican Grill,29 5th St W Saint Paul ,Paul,Minnesota,55102,US,44.94661233,-93.0957015
Chipotle Mexican Grill,867 Grand Ave Saint Paul  ,Paul,Minnesota,55105,US,44.9402631,-93.1365664
Chipotle Mexican Grill,14008 Highway 13 S Savage  ,Savage,Minnesota,55378,US,44.74925657,-93.38040927
Chipotle Mexican Grill,8094 Old Carriage Ct Shakopee  ,Shakopee,Minnesota,55379,US,44.77628681,-93.4141124
Chipotle Mexican Grill,1021 Red Fox Rd Ste 100 Shoreview,Shoreview,Minnesota,55126,US,45.05806913,-93.14349836
Chipotle Mexican Grill,5580 Excelsior Blvd St Louis Park ,Park,Minnesota,55416,US,44.93177129,-93.34888707
Chipotle Mexican Grill,925 County Road E E Ste 150,Heights,Minnesota,55127,US,45.052019,-93.063405
Chipotle Mexican Grill,1313 Wayzata Blvd East Suite 103 Wayzata,Wayzata,Minnesota,55391,US,44.97145356,-93.49667614
Chipotle Mexican Grill,1857 Robert St S West St Paul,Paul,Minnesota,55118,US,44.89014402,-93.08115497
Chipotle Mexican Grill,7455 Currell Blvd Woodbury   ,Woodbury,Minnesota,55125,US,44.92477538,-92.95509566
Chipotle Mexican Grill,9965 Hudson Pl Ste 650 Woodbury ,Woodbury,Minnesota,55125,US,44.9446016,-92.9047127
Chipotle Mexican Grill,2151 Jackson Ave W Oxford  ,Oxford,Mississippi,38655,US,34.36357602,-89.5593472
Chipotle Mexican Grill,50 Goodman Rd W Ste A Southaven,Southaven,Mississippi,38671,US,34.96313576,-89.99041156
Chipotle Mexican Grill,1424 E North Ave Belton  ,Belton,Missouri,64012,US,38.8140062,-94.51008905
Chipotle Mexican Grill,1115 NE Coronado Dr Blue Springs ,Springs,Missouri,64014,US,39.02587501,-94.24831717
Chipotle Mexican Grill,3533 McKelvey Rd Bridgeton   ,Bridgeton,Missouri,63044,US,38.75069737,-90.42787307
Chipotle Mexican Grill,1676 Clarkson Rd Chesterfield   ,Chesterfield,Missouri,63017,US,38.64323616,-90.56492599
Chipotle Mexican Grill,1 N Central Ave Clayton  ,Clayton,Missouri,63105,US,38.65044733,-90.3384295
Chipotle Mexican Grill,2020 W Worley St Columbia  ,Columbia,Missouri,65203,US,38.96085,-92.37059
Chipotle Mexican Grill,2540 Broadway Bluffs Dr Ste 101 Columbia,Columbia,Missouri,65201,US,38.94742999,-92.30004812
Chipotle Mexican Grill,306 S 9th St Columbia  ,Columbia,Missouri,65201,US,38.94797325,-92.3274125
Chipotle Mexican Grill,11485 Olive Blvd Creve Coeur  ,Coeur,Missouri,63141,US,38.67270483,-90.43588206
Chipotle Mexican Grill,80 W County Ctr Ste 10 Des,Peres,Missouri,63131,US,38.599665,-90.446889
Chipotle Mexican Grill,15836 Manchester Rd Ellisville   ,Ellisville,Missouri,63011,US,38.59218926,-90.58439777
Chipotle Mexican Grill,2391 N Highway 67 Florissant  ,Florissant,Missouri,63033,US,38.80460406,-90.30859845
Chipotle Mexican Grill,12348 S US Highway 71 Grandview ,Grandview,Missouri,64030,US,38.90203714,-94.52527398
Chipotle Mexican Grill,18880 E Valley View Pkwy Independence ,Independence,Missouri,64055,US,39.0336853,-94.35792528
Chipotle Mexican Grill,1400 Missouri Blvd Jefferson City  ,City,Missouri,65109,US,38.57881916,-92.19271097
Chipotle Mexican Grill,631 S Range Line Rd Ste B,Joplin,Missouri,64801,US,37.084891,-94.4767
Chipotle Mexican Grill,10221 State Line Rd Kansas City ,City,Missouri,64114,US,38.9430995,-94.6076916
Chipotle Mexican Grill,13127 State Line Rd Kansas City ,City,Missouri,64145,US,38.88891618,-94.60734759
Chipotle Mexican Grill,1370 Walnut St Kansas City  ,City,Missouri,64106,US,39.09736789,-94.58247425
Chipotle Mexican Grill,1713 W 39th St Kansas City ,City,Missouri,64111,US,39.05705036,-94.60563781
Chipotle Mexican Grill,203 NE Englewood Rd # I Kansas,City,Missouri,64118,US,39.1954947,-94.5799939
Chipotle Mexican Grill,4151 Sterling Ave Ste B Kansas City,City,Missouri,64133,US,39.04657541,-94.44696199
Chipotle Mexican Grill,4323 N Chouteau Trfy A-1 Kansas City,City,Missouri,64117,US,39.1735676,-94.5355574
Chipotle Mexican Grill,4851 Main St Kansas City  ,City,Missouri,64112,US,39.03890503,-94.58687934
Chipotle Mexican Grill,501 W 75th St Kansas City ,City,Missouri,64114,US,38.99232773,-94.59544315
Chipotle Mexican Grill,6314 N Chatham Ave Kansas City ,City,Missouri,64151,US,39.20955724,-94.64581918
Chipotle Mexican Grill,8600 N Boardwalk Ave Kansas City ,City,Missouri,64154,US,39.2531169,-94.6539736
Chipotle Mexican Grill,8700 NE Flintlock Rd Kansas City ,City,Missouri,64157,US,39.24772722,-94.46593684
Chipotle Mexican Grill,1255 S Kirkwood Rd Kirkwood  ,Kirkwood,Missouri,63122,US,38.56253977,-90.40729036
Chipotle Mexican Grill,1716 NW Chipman Rd Lees Summit ,Summit,Missouri,64081,US,38.92863602,-94.40902597
Chipotle Mexican Grill,900 NE Columbus St Columbus and NE,Summit,Missouri,64086,US,38.92130874,-94.3597436
Chipotle Mexican Grill,112 Laura K Dr O Fallon ,Fallon,Missouri,63366,US,38.78051255,-90.69898105
Chipotle Mexican Grill,9205 E State Route 350 Raytown ,Raytown,Missouri,64133,US,38.99439833,-94.47454979
Chipotle Mexican Grill,5107 N Belt Hwy Ste 101 Saint,Joseph,Missouri,64506,US,39.81365485,-94.81386638
Chipotle Mexican Grill,1500 S Hanley Rd Saint Louis ,Louis,Missouri,63144,US,38.62637694,-90.33459455
Chipotle Mexican Grill,212 S Grand Blvd Saint Louis ,Louis,Missouri,63103,US,38.6326199,-90.23385582
Chipotle Mexican Grill,1211 E Saint Louis St Springfield ,Springfield,Missouri,65802,US,37.2097424,-93.27558197
Chipotle Mexican Grill,3356 S Campbell Ave Springfield  ,Springfield,Missouri,65807,US,37.15302384,-93.29515943
Chipotle Mexican Grill,728 N Maguire St Warrensburg  ,Warrensburg,Missouri,64093,US,38.77232131,-93.73592333
Chipotle Mexican Grill,1601 Grand Ave Ste 100 Billings ,Billings,Montana,59102,US,45.78437259,-108.5568603
Chipotle Mexican Grill,1919 W Main St Ste 1 Bozeman,Bozeman,Montana,59718,US,45.6797178,-111.0628748
Chipotle Mexican Grill,2995 N Reserve St Ste A&B Missoula,Missoula,Montana,59808,US,46.8921789,-114.0400163
Chipotle Mexican Grill,10403 S 15th St Ste 106 Bellevue,Bellevue,Nebraska,68123,US,41.15789502,-95.93476613
Chipotle Mexican Grill,1317 Q St Suite 100 Lincoln ,Lincoln,Nebraska,68508,US,40.815612,-96.701898
Chipotle Mexican Grill,2801 Pine Lake Rd Ste V Lincoln,Lincoln,Nebraska,68516,US,40.7392594,-96.67944421
Chipotle Mexican Grill,6005 O St Ste A Lincoln ,Lincoln,Nebraska,68510,US,40.81312458,-96.64012233
Chipotle Mexican Grill,13203 W Center Rd Omaha  ,Omaha,Nebraska,68144,US,41.23373805,-96.12035689
Chipotle Mexican Grill,201 S 72nd St Omaha  ,Omaha,Nebraska,68114,US,41.25874199,-96.02317984
Chipotle Mexican Grill,2717 S 177th St Omaha  ,Omaha,Nebraska,68130,US,41.23366727,-96.19200785
Chipotle Mexican Grill,333 N Saddle Creek Rd Omaha ,Omaha,Nebraska,68131,US,41.2613827,-95.9801472
Chipotle Mexican Grill,3605 N 147th St Ste 111 Omaha,Omaha,Nebraska,68116,US,41.29172646,-96.1428879
Chipotle Mexican Grill,9820 S 71st Plz Ste 117 Papillion,Papillion,Nebraska,68133,US,41.1624055,-96.0233141
Chipotle Mexican Grill,1457 S Carson St Ste 102 Carson,City,Nevada,89701,US,39.154026,-119.7666478
Chipotle Mexican Grill,10251 S Eastern Ave Ste 100 Henderson,Henderson,Nevada,89052,US,36.00347677,-115.1105019
Chipotle Mexican Grill,1311 W Sunset Rd Ste 100 Henderson,Henderson,Nevada,89014,US,36.06314949,-115.0434494
Chipotle Mexican Grill,246 E Lake Mead Pkwy Henderson ,Henderson,Nevada,89015,US,36.0412618,-114.9784245
Chipotle Mexican Grill,111 N Nellis Blvd Ste 150 Las,Vegas,Nevada,89110,US,36.16200607,-115.0626204
Chipotle Mexican Grill,2540 S Decatur Blvd Ste 100 Las,Vegas,Nevada,89102,US,36.14391577,-115.2062551
Chipotle Mexican Grill,3200 Las Vegas Blvd S Las Vegas,Vegas,Nevada,89109,US,36.127337,-115.173096
Chipotle Mexican Grill,3377 Las Vegas Blvd S Ste 2191,Vegas,Nevada,89109,US,36.121453,-115.168674
Chipotle Mexican Grill,3475 Las Vegas Blvd S Las Vegas,Vegas,Nevada,89109,US,36.1200911,-115.1717584
Chipotle Mexican Grill,365 Hughes Center Dr Ste 140 Las,Vegas,Nevada,89169,US,36.1148582,-115.1554133
Chipotle Mexican Grill,3663 Las Vegas Blvd Ste A020 Las,Vegas,Nevada,89109,US,36.1091641,-115.1711529
Chipotle Mexican Grill,3815 Blue Diamond Rd Las Vegas ,Vegas,Nevada,89139,US,36.03965691,-115.1906872
Chipotle Mexican Grill,4530 S Maryland Pkwy Las Vegas ,Vegas,Nevada,89119,US,36.107068,-115.136939
Chipotle Mexican Grill,4916 S Fort Apache Rd Ste 102,Vegas,Nevada,89148,US,36.09914194,-115.2966713
Chipotle Mexican Grill,5715 S Eastern Ave Ste 105 Las,Vegas,Nevada,89119,US,36.08543691,-115.1195059
Chipotle Mexican Grill,6211 N Decatur Blvd Ste 110 Las,Vegas,Nevada,89130,US,36.27176283,-115.2072663
Chipotle Mexican Grill,7170 N Durango Dr Ste 150 Las,Vegas,Nevada,89149,US,36.29136203,-115.2874693
Chipotle Mexican Grill,7175 W Lake Mead Blvd Ste 105,Vegas,Nevada,89128,US,36.19523662,-115.2477458
Chipotle Mexican Grill,7340 Arroyo Crossing Pkwy Ste 100 Las,Vegas,Nevada,89113,US,36.06365525,-115.2520469
Chipotle Mexican Grill,7370 Las Vegas Blvd S Las Vegas,Vegas,Nevada,89123,US,36.05606714,-115.1715767
Chipotle Mexican Grill,875 S Grand Central Pkwy Ste 1660,Vegas,Nevada,89106,US,36.1632637,-115.1588763
Chipotle Mexican Grill,9210 S Eastern Ave Ste 100 Las,Vegas,Nevada,89123,US,36.02212781,-115.1180594
Chipotle Mexican Grill,9240 W Sahara Ave Ste 150 Las,Vegas,Nevada,89117,US,36.14478528,-115.2973929
Chipotle Mexican Grill,2023 E Lake Mead Blvd North Las,Vegas,Nevada,89030,US,36.1955108,-115.1190002
Chipotle Mexican Grill,2546 E Craig Rd Ste 100 North,Vegas,Nevada,89030,US,36.2402359,-115.1162231
Chipotle Mexican Grill,5144 Mae Anne Ave Ste A Reno,Reno,Nevada,89523,US,39.5322903,-119.865376
Chipotle Mexican Grill,537 S Meadows Pkwy Ste 100 Reno,Reno,Nevada,89521,US,39.43872085,-119.7612026
Chipotle Mexican Grill,6395 S McCarran Blvd Unit A Reno,Reno,Nevada,89509,US,39.47746861,-119.7931619
Chipotle Mexican Grill,1560 E Lincoln Way Ste 120 Sparks,Sparks,Nevada,89434,US,39.5339887,-119.7181422
Chipotle Mexican Grill,99 S River Rd Ste 4 Bedford,Bedford,New Hampshire,3110,US,42.95644296,-71.47796523
Chipotle Mexican Grill,265 Loudon Rd Ste 2 Concord ,Concord,New Hampshire,3301,US,43.22450936,-71.49008125
Chipotle Mexican Grill,826 Central Ave # 15 Dover ,Dover,New Hampshire,3820,US,43.2155466,-70.8800323
Chipotle Mexican Grill,333 Winchester St Keene   ,Keene,New Hampshire,3431,US,42.92517207,-72.28979358
Chipotle Mexican Grill,926 S Willow St Manchester  ,Manchester,New Hampshire,3103,US,42.9633032,-71.4416697
Chipotle Mexican Grill,225 Daniel Webster Hwy Nashua  ,Nashua,New Hampshire,3060,US,42.758938,-71.4647635
Chipotle Mexican Grill,356 Amherst St Nashua   ,Nashua,New Hampshire,3063,US,42.78285073,-71.50485845
Chipotle Mexican Grill,45 Gosling Rd Unit 5C Newington ,Newington,New Hampshire,3801,US,43.09457037,-70.79909199
Chipotle Mexican Grill,25 Mountainview Blvd Basking Ridge  ,Ridge,New Jersey,7920,US,40.64419307,-74.57722823
Chipotle Mexican Grill,80 Morristown Rd Bernardsville   ,Bernardsville,New Jersey,7924,US,40.7204005,-74.5636559
Chipotle Mexican Grill,240 Bloomfield Ave Bloomfield   ,Bloomfield,New Jersey,7003,US,40.78182252,-74.19175628
Chipotle Mexican Grill,318 Chimney Rock Rd Bound Brook ,Brook,New Jersey,8805,US,40.576618,-74.55912
Chipotle Mexican Grill,74 Brick Plz Brick   ,Brick,New Jersey,8723,US,40.05892852,-74.14229529
Chipotle Mexican Grill,640 Commons Way Ste 4280 Bridgewater ,Bridgewater,New Jersey,8807,US,40.5829233,-74.6144108
Chipotle Mexican Grill,818 Haddonfield Rd Cherry Hill  ,Hill,New Jersey,8002,US,39.92744047,-75.03187636
Chipotle Mexican Grill,115 Route 130 S Cinnaminson  ,Cinnaminson,New Jersey,8077,US,39.9890181,-75.0097218
Chipotle Mexican Grill,1255 Raritan Rd Unit 410 Clark ,Clark,New Jersey,7066,US,40.63275056,-74.30508785
Chipotle Mexican Grill,380 State Rt 3 Clifton  ,Clifton,New Jersey,7014,US,40.83005667,-74.1379235
Chipotle Mexican Grill,83 Vervalen St Closter   ,Closter,New Jersey,7624,US,40.97000219,-73.95509991
Chipotle Mexican Grill,2000 Clements Bridge Road Suite 119A Deptford,Deptford,New Jersey,8096,US,39.84181082,-75.09241701
Chipotle Mexican Grill,609 State Route 18 East Brunswick ,Brunswick,New Jersey,8816,US,40.43526124,-74.39035753
Chipotle Mexican Grill,368 State Route 10 East Hanover ,Hanover,New Jersey,7936,US,40.8034679,-74.3627386
Chipotle Mexican Grill,40 State Rt 17 East Rutherford ,Rutherford,New Jersey,7073,US,40.83113323,-74.08911339
Chipotle Mexican Grill,186 Hwy 35 Eatontown   ,Eatontown,New Jersey,7724,US,40.28991071,-74.05257432
Chipotle Mexican Grill,14 The Promenade Edgewater   ,Edgewater,New Jersey,7020,US,40.8069993,-73.9901349
Chipotle Mexican Grill,55 Parsonage Rd Spc FS16A Edison ,Edison,New Jersey,8837,US,40.547948,-74.335887
Chipotle Mexican Grill,10 Nathaniel Pl Englewood   ,Englewood,New Jersey,7631,US,40.89534785,-73.97619533
Chipotle Mexican Grill,134 Linwood Plaza Fort Lee  ,Lee,New Jersey,7024,US,40.861233,-73.970523
Chipotle Mexican Grill,323 W Main St Freehold  ,Freehold,New Jersey,7728,US,40.24433084,-74.29943479
Chipotle Mexican Grill,450 Hackensack Ave Hackensack   ,Hackensack,New Jersey,7601,US,40.9095913,-74.0312289
Chipotle Mexican Grill,649 US Highway 206 Unit 1A Hillsborough,Hillsborough,New Jersey,8844,US,40.49904913,-74.64523441
Chipotle Mexican Grill,229 Washington Street Hoboken   ,Hoboken,New Jersey,7030,US,40.73959947,-74.02998079
Chipotle Mexican Grill,2131 State Route 35 Ste 102 Holmdel,Holmdel,New Jersey,7733,US,40.41524126,-74.15871732
Chipotle Mexican Grill,4733 US Highway 9 200 Howell ,Howell,New Jersey,7731,US,40.13435687,-74.22297763
Chipotle Mexican Grill,26 Journal Square Ste 120 Jersey City,City,New Jersey,7306,US,40.7306299,-74.0636592
Chipotle Mexican Grill,525 Washington Blvd Ste G Jersey City,City,New Jersey,7310,US,40.72681878,-74.03526734
Chipotle Mexican Grill,190 Passaic Ave 6 Kearny  ,Kearny,New Jersey,7032,US,40.759721,-74.15983
Chipotle Mexican Grill,3371 US Highway 1 Unit 250 Lawrenceville,Lawrenceville,New Jersey,8648,US,40.29837426,-74.68467227
Chipotle Mexican Grill,170 Essex Street Ste 3 Lodi ,Lodi,New Jersey,7644,US,40.8911136,-74.07195719
Chipotle Mexican Grill,6 Main St Madison   ,Madison,New Jersey,7940,US,40.7601168,-74.4167983
Chipotle Mexican Grill,385 Martin Truex Jr Blvd Manahawkin ,Manahawkin,New Jersey,8050,US,39.704554,-74.275422
Chipotle Mexican Grill,500 Route 73 S Ste D-18 Marlton,Marlton,New Jersey,8053,US,39.87755808,-74.91937826
Chipotle Mexican Grill,882 Route 73 N Ste A Marlton,Marlton,New Jersey,8053,US,39.9062371,-74.9363638
Chipotle Mexican Grill,2220 Wrangleboro Rd Mays Landing  ,Landing,New Jersey,8330,US,39.45118213,-74.63772249
Chipotle Mexican Grill,349 Lake Ave Metuchen   ,Metuchen,New Jersey,8840,US,40.54085387,-74.36603543
Chipotle Mexican Grill,18 Farm View Montvale   ,Montvale,New Jersey,7645,US,41.051032,-74.06184273
Chipotle Mexican Grill,1600 Nixon Dr Moorestown   ,Moorestown,New Jersey,8057,US,39.9463794,-74.9595837
Chipotle Mexican Grill,1711 State Route 10 Morris Plains ,Plains,New Jersey,7950,US,40.84501457,-74.46741316
Chipotle Mexican Grill,10 Centerton Rd Mount Laurel  ,Laurel,New Jersey,8054,US,39.96992593,-74.91403547
Chipotle Mexican Grill,387 George St New Brunswick  ,Brunswick,New Jersey,8901,US,40.49608013,-74.44389512
Chipotle Mexican Grill,1260 Springfield Ave Ste 2 New Providence,Providence,New Jersey,7974,US,40.706435,-74.40451
Chipotle Mexican Grill,222 Market St Newark   ,Newark,New Jersey,7102,US,40.73476014,-74.17034736
Chipotle Mexican Grill,524 Shoppes Blvd North Brunswick  ,Brunswick,New Jersey,8902,US,40.46145446,-74.457146
Chipotle Mexican Grill,1 Garden State Plz Routes 4 &,Paramus,New Jersey,7652,US,40.917588,-74.076404
Chipotle Mexican Grill,545 Route 17 South Paramus  ,Paramus,New Jersey,7652,US,40.957659,-74.075736
Chipotle Mexican Grill,81 E State Rt 4 Ste 101,Paramus,New Jersey,7652,US,40.91928992,-74.06484149
Chipotle Mexican Grill,1131 US Highway 46 Parsippany  ,Parsippany,New Jersey,7054,US,40.86189199,-74.38771204
Chipotle Mexican Grill,3522 US Highway 1 Princeton  ,Princeton,New Jersey,8540,US,40.3109783,-74.6613585
Chipotle Mexican Grill,1255 State Rt 17 Unit 3 Ramsey,Ramsey,New Jersey,7446,US,41.07066761,-74.13941381
Chipotle Mexican Grill,20 Water St Red Bank  ,Bank,New Jersey,7701,US,40.35073914,-74.06996564
Chipotle Mexican Grill,301 Mt Hope Ave Ste 2067A Rockaway,Rockaway,New Jersey,7866,US,40.907218,-74.554014
Chipotle Mexican Grill,2150 Route 35 Space E-7 Sea Girt,Girt,New Jersey,8750,US,40.13799764,-74.06170586
Chipotle Mexican Grill,700 Plaza Dr Secaucus   ,Secaucus,New Jersey,7094,US,40.78756311,-74.0457996
Chipotle Mexican Grill,629 Cross Keys Rd Ste C Sicklerville,Sicklerville,New Jersey,8081,US,39.7346155,-75.0078599
Chipotle Mexican Grill,6850 Hadley Road South Plainfield  ,Plainfield,New Jersey,7080,US,40.55451314,-74.43135649
Chipotle Mexican Grill,101 US Highway 22 Springfield  ,Springfield,New Jersey,7081,US,40.68712191,-74.31576966
Chipotle Mexican Grill,697 Morris Tpke Ste 2 Springfield ,Springfield,New Jersey,7081,US,40.71862732,-74.32950032
Chipotle Mexican Grill,9 Teterboro Landing Dr Teterboro  ,Teterboro,New Jersey,7608,US,40.8606228,-74.0619118
Chipotle Mexican Grill,1258 Hooper Ave Toms River  ,River,New Jersey,8753,US,39.98432404,-74.18058696
Chipotle Mexican Grill,1101 Morris Ave Union   ,Union,New Jersey,7083,US,40.68581167,-74.23265167
Chipotle Mexican Grill,700 Haddonfield Berlin Rd Ste 40C Voorhees,Voorhees,New Jersey,8043,US,39.85315085,-74.98253972
Chipotle Mexican Grill,1620 US Highway 22 Watchung  ,Watchung,New Jersey,7069,US,40.6429201,-74.4126248
Chipotle Mexican Grill,70 Willowbrook Blvd Wayne   ,Wayne,New Jersey,7470,US,40.8887162,-74.25201345
Chipotle Mexican Grill,749 Bloomfield Ave Ste 4 West Caldwell,Caldwell,New Jersey,7006,US,40.85022768,-74.29402782
Chipotle Mexican Grill,235 Prospect Ave West Orange  ,Orange,New Jersey,7052,US,40.8052367,-74.2481487
Chipotle Mexican Grill,117 E Broad St Westfield  ,Westfield,New Jersey,7090,US,40.65102192,-74.34931696
Chipotle Mexican Grill,318 US Highway 9 N Woodbridge ,Woodbridge,New Jersey,7095,US,40.53607398,-74.29641439
Chipotle Mexican Grill,2608 Central Ave SE Albuquerque  ,Albuquerque,New Mexico,87106,US,35.08057225,-106.6168657
Chipotle Mexican Grill,3400 NM 528 NW Ste B Albuquerque,Albuquerque,New Mexico,87114,US,35.20453246,-106.6499649
Chipotle Mexican Grill,3600 Coors Blvd NW A-800 Albuquerque ,Albuquerque,New Mexico,87120,US,35.12325776,-106.7012892
Chipotle Mexican Grill,6810 Menaul Blvd NE Albuquerque  ,Albuquerque,New Mexico,87110,US,35.10886241,-106.5685222
Chipotle Mexican Grill,8120 San Pedro Dr NE Albuquerque ,Albuquerque,New Mexico,87113,US,35.17493881,-106.5749713
Chipotle Mexican Grill,3501 N Prince St Clovis  ,Clovis,New Mexico,88101,US,34.43428475,-103.1958185
Chipotle Mexican Grill,4906 E Main St Ste 100 Farmington,Farmington,New Mexico,87402,US,36.76795107,-108.1477205
Chipotle Mexican Grill,525 S Telshor Blvd Ste A Las,Cruces,New Mexico,88011,US,32.31489248,-106.7436181
Chipotle Mexican Grill,1001 S Saint Francis Dr Ste 101,Fe,New Mexico,87505,US,35.6778052,-105.952948
Chipotle Mexican Grill,105 Wolf Road Albany   ,Albany,New York,12205,US,42.716029,-73.809998
Chipotle Mexican Grill,1475 Western Ave Albany   ,Albany,New York,12203,US,42.682911,-73.838426
Chipotle Mexican Grill,17 New Scotland Ave Ste 112 Albany,Albany,New York,12208,US,42.6542507,-73.7730512
Chipotle Mexican Grill,1643 Niagara Falls Blvd Amherst  ,Amherst,New York,14228,US,42.99971951,-78.81943605
Chipotle Mexican Grill,3173 Steinway St Astoria   ,Astoria,New York,11103,US,40.7594259,-73.918436
Chipotle Mexican Grill,1675 Sunrise Hwy Bay Shore  ,Shore,New York,11706,US,40.736432,-73.24763
Chipotle Mexican Grill,5181 Sunrise Hwy Bohemia   ,Bohemia,New York,11716,US,40.7648267,-73.0925717
Chipotle Mexican Grill,193 W 237th St Bronx  ,Bronx,New York,10463,US,40.8845662,-73.90047376
Chipotle Mexican Grill,2122 Bartow Avenue Unit #116 Bronx ,Bronx,New York,10475,US,40.868854,-73.82627
Chipotle Mexican Grill,260 E 161st St Bronx  ,Bronx,New York,10451,US,40.8258905,-73.9195343
Chipotle Mexican Grill,35 Westchester Square Bronx   ,Bronx,New York,10461,US,40.84142108,-73.84374094
Chipotle Mexican Grill,4760 3rd Ave Bronx   ,Bronx,New York,10458,US,40.86033459,-73.89050734
Chipotle Mexican Grill,815 Hutchinson River Pkwy Bronx  ,Bronx,New York,10465,US,40.8239054,-73.8381994
Chipotle Mexican Grill,1 Metrotech Center Brooklyn   ,Brooklyn,New York,11201,US,40.69359155,-73.98638792
Chipotle Mexican Grill,130 N 4th St Brooklyn  ,Brooklyn,New York,11249,US,40.71662536,-73.96054437
Chipotle Mexican Grill,1325 Kings Hwy Brooklyn   ,Brooklyn,New York,11229,US,40.60849876,-73.95935606
Chipotle Mexican Grill,140 Court St Brooklyn   ,Brooklyn,New York,11201,US,40.68922533,-73.99282465
Chipotle Mexican Grill,185 7th Ave Brooklyn   ,Brooklyn,New York,11215,US,40.67117976,-73.97771266
Chipotle Mexican Grill,185 Montague St Brooklyn   ,Brooklyn,New York,11201,US,40.69434931,-73.99183062
Chipotle Mexican Grill,2166 Nostrand Ave Brooklyn   ,Brooklyn,New York,11210,US,40.63199766,-73.94781767
Chipotle Mexican Grill,2179 Ralph Ave Brooklyn   ,Brooklyn,New York,11234,US,40.62640517,-73.9169756
Chipotle Mexican Grill,2940 Cropsey Ave Brooklyn   ,Brooklyn,New York,11214,US,40.58330246,-73.98677546
Chipotle Mexican Grill,347 Flatbush Ave Brooklyn   ,Brooklyn,New York,11238,US,40.67722506,-73.97219397
Chipotle Mexican Grill,394 Myrtle Ave Brooklyn   ,Brooklyn,New York,11205,US,40.6930231,-73.9702073
Chipotle Mexican Grill,463 86th St Brooklyn   ,Brooklyn,New York,11209,US,40.62204283,-74.02667152
